session_id	event_id	subevent_id	t_start	t_end	label	date_labeled
2021_01_12_20_41_21	5	1	0.25	0.5	whine	2021-03-15 23:13:25.077670
2020_12_10_15_09_02	0	0	0.0	0.25	bark	2021-03-15 23:13:30.663833
2020_12_10_15_09_02	0	1	0.25	0.5	bark	2021-03-15 23:13:35.219848
2020_12_11_15_00_16	9	0	0.0	0.25	play	2021-03-15 23:13:38.311889
2020_12_11_15_00_16	9	1	0.25	0.5	play	2021-03-15 23:13:39.214603
2021_02_17_17_12_49	4	0	0.0	0.25	whine	2021-03-15 23:13:43.263275
2021_02_13_19_19_33	307	0	0.0	0.25	bark	2021-03-15 23:13:46.527963
2021_02_13_19_19_33	307	1	0.25	0.5	bark	2021-03-15 23:13:47.868095
2020_12_08_15_49_07	6	0	0.0	0.25	whine	2021-03-15 23:13:52.995295
2020_12_08_15_49_07	6	1	0.25	0.5	whine	2021-03-15 23:13:53.949036
2020_12_04_16_00_26	6	0	0.0	0.25	play	2021-03-15 23:14:04.691447
2020_12_04_16_00_26	6	1	0.25	0.5	play	2021-03-15 23:14:06.528176
2020_12_04_16_00_26	6	2	0.5	0.75	play	2021-03-15 23:14:08.180353
2020_12_04_16_00_26	6	3	0.75	1.0	play	2021-03-15 23:14:10.878755
2021_02_13_19_19_33	1446	0	0.0	0.25	whine	2021-03-15 23:14:15.124517
2021_02_11_16_56_39	3	0	0.0	0.25	whine	2021-03-15 23:14:42.976644
2021_02_11_16_56_39	3	1	0.25	0.5	whine	2021-03-15 23:14:43.889918
2021_02_11_16_56_39	3	2	0.5	0.75	whine	2021-03-15 23:14:44.878932
2021_02_11_16_56_39	3	3	0.75	1.0	whine	2021-03-15 23:14:45.784892
2020_11_15_18_23_18	176	0	0.0	0.25	bark	2021-03-15 23:14:51.942236
2020_11_15_18_23_18	176	1	0.25	0.5	bark	2021-03-15 23:14:52.883486
2020_11_15_18_23_18	176	2	0.5	0.75	bark	2021-03-15 23:14:53.820671
2020_11_15_18_23_18	176	3	0.75	1.0	bark	2021-03-15 23:14:54.759713
2020_11_15_18_23_18	176	4	1.0	1.25	bark	2021-03-15 23:14:55.788369
2020_11_15_18_23_18	176	5	1.25	1.5	bark	2021-03-15 23:14:57.236393
2020_11_15_18_23_18	176	6	1.5	1.75	howl	2021-03-15 23:14:59.339848
2020_11_15_18_23_18	176	7	1.75	2.0	howl	2021-03-15 23:15:00.420655
2021_01_26_13_34_47	234	0	0.0	0.25	whine	2021-03-15 23:15:03.692975
2021_01_26_13_34_47	234	1	0.25	0.5	whine	2021-03-15 23:15:04.588764
2021_01_26_13_34_47	234	2	0.5	0.75	whine	2021-03-15 23:15:05.507905
2021_02_13_19_19_33	686	0	0.0	0.25	whine	2021-03-15 23:15:10.076675
2021_02_13_19_19_33	686	1	0.25	0.5	whine	2021-03-15 23:15:10.839974
2021_02_13_19_19_33	686	2	0.5	0.75	whine	2021-03-15 23:15:11.548128
2021_02_13_19_19_33	686	3	0.75	1.0	whine	2021-03-15 23:15:12.264242
2021_02_13_19_19_33	686	4	1.0	1.25	whine	2021-03-15 23:15:13.149355
2021_02_13_19_19_33	686	5	1.25	1.5	whine	2021-03-15 23:15:14.189372
2021_01_14_10_07_32	170	0	0.0	0.25	whine	2021-03-15 23:15:17.878663
2021_01_14_10_07_32	170	1	0.25	0.5	whine	2021-03-15 23:15:18.591927
2021_01_14_10_07_32	170	2	0.5	0.75	whine	2021-03-15 23:15:19.221319
2021_01_14_10_07_32	170	3	0.75	1.0	whine	2021-03-15 23:15:19.894823
2021_01_14_10_07_32	170	4	1.0	1.25	whine	2021-03-15 23:15:21.388646
2020_11_29_15_42_52	38	0	0.0	0.25	play	2021-03-15 23:15:26.145448
2020_11_29_15_42_52	38	1	0.25	0.5	play	2021-03-15 23:15:26.945078
2020_11_29_15_42_52	38	2	0.5	0.75	play	2021-03-15 23:15:27.743319
2020_11_29_15_42_52	38	3	0.75	1.0	play	2021-03-15 23:15:28.504939
2020_11_07_16_55_23	78	0	0.0	0.25	play	2021-03-15 23:15:33.713135
2020_11_07_16_55_23	78	1	0.25	0.5	play	2021-03-15 23:15:34.512715
2020_11_07_16_55_23	78	2	0.5	0.75	play	2021-03-15 23:15:35.201067
2020_11_07_16_55_23	114	0	0.0	0.25	play	2021-03-15 23:15:40.504698
2020_11_07_16_55_23	114	1	0.25	0.5	play	2021-03-15 23:15:41.359849
2020_11_07_16_55_23	114	2	0.5	0.75	play	2021-03-15 23:15:42.337588
2020_11_07_16_55_23	114	3	0.75	1.0	none	2021-03-15 23:15:46.770020
2020_11_07_16_55_23	114	4	1.0	1.25	play	2021-03-15 23:16:02.265167
2021_01_21_21_14_30	5	0	0.0	0.25	whine	2021-03-15 23:16:05.629339
2021_01_21_21_14_30	5	1	0.25	0.5	whine	2021-03-15 23:16:06.370144
2021_01_21_21_14_30	5	2	0.5	0.75	whine	2021-03-15 23:16:07.221581
2020_12_13_17_59_45	11	0	0.0	0.25	whine	2021-03-15 23:16:24.574356
2020_12_13_17_59_45	11	1	0.25	0.5	whine	2021-03-15 23:16:25.398501
2020_12_13_17_59_45	11	2	0.5	0.75	whine	2021-03-15 23:16:26.034521
2021_02_11_16_56_39	9	0	0.0	0.25	whine	2021-03-15 23:16:28.484755
2020_11_16_19_15_50	287	0	0.0	0.25	whine	2021-03-15 23:16:34.110427
2020_11_16_19_15_50	287	1	0.25	0.5	bark	2021-03-15 23:16:35.028462
2020_11_16_19_15_50	287	2	0.5	0.75	bark	2021-03-15 23:16:36.217259
2020_11_16_19_15_50	287	3	0.75	1.0	none	2021-03-15 23:16:41.885429
2020_11_16_19_15_50	287	4	1.0	1.25	bark	2021-03-15 23:16:44.646696
2020_11_16_19_15_50	287	5	1.25	1.5	none	2021-03-15 23:16:47.680354
2020_11_16_19_15_50	287	6	1.5	1.75	whine	2021-03-15 23:17:02.295322
2020_12_20_17_19_12	15	0	0.0	0.25	scratch_door	2021-03-15 23:17:16.619100
2020_12_13_17_59_45	20	0	0.0	0.25	whine	2021-03-15 23:17:19.965710
2020_12_13_17_59_45	20	1	0.25	0.5	whine	2021-03-15 23:17:20.870517
2021_02_13_19_19_33	536	0	0.0	0.25	whine	2021-03-15 23:17:24.351405
2021_02_13_19_19_33	536	1	0.25	0.5	whine	2021-03-15 23:17:25.183350
2021_02_13_19_19_33	536	2	0.5	0.75	whine	2021-03-15 23:17:27.350728
2021_02_11_16_56_39	38	0	0.0	0.25	bark	2021-03-15 23:17:30.894533
2021_02_11_16_56_39	38	1	0.25	0.5	bark	2021-03-15 23:17:31.871138
2021_03_03_12_47_56	63	0	0.0	0.25	play	2021-03-15 23:18:32.463545
2021_03_03_12_47_56	63	1	0.25	0.5	play	2021-03-15 23:18:33.303398
2020_11_15_18_23_18	239	0	0.0	0.25	bark	2021-03-15 23:18:36.904395
2020_11_15_18_23_18	239	1	0.25	0.5	bark	2021-03-15 23:18:37.727499
2020_11_16_19_15_50	283	0	0.0	0.25	bark	2021-03-15 23:18:41.199650
2020_11_16_19_15_50	283	1	0.25	0.5	bark	2021-03-15 23:18:42.047880
2021_01_19_13_59_02	39	0	0.0	0.25	howl	2021-03-15 23:19:23.972224
2021_01_19_13_59_02	39	1	0.25	0.5	howl	2021-03-15 23:19:24.724470
2021_01_19_13_59_02	39	2	0.5	0.75	howl	2021-03-15 23:19:25.423972
2021_01_19_13_59_02	39	3	0.75	1.0	howl	2021-03-15 23:19:26.051779
2021_01_19_13_59_02	39	4	1.0	1.25	howl	2021-03-15 23:19:26.661153
2021_01_19_13_59_02	39	5	1.25	1.5	howl	2021-03-15 23:19:27.404707
2021_01_19_13_59_02	39	6	1.5	1.75	howl	2021-03-15 23:19:28.491204
2020_12_03_10_15_10	2	0	0.0	0.25	play	2021-03-15 23:19:34.671434
2020_12_03_10_15_10	2	1	0.25	0.5	play	2021-03-15 23:19:35.729318
2021_01_10_14_00_14	3	0	0.0	0.25	whine	2021-03-15 23:19:39.601441
2021_01_10_14_00_14	3	1	0.25	0.5	whine	2021-03-15 23:19:40.585274
2020_12_16_11_31_48	29	0	0.0	0.25	play	2021-03-15 23:19:43.921687
2020_12_16_11_31_48	29	1	0.25	0.5	play	2021-03-15 23:19:44.808994
2020_12_06_13_48_36	10	0	0.0	0.25	bark	2021-03-15 23:19:48.705318
2020_12_20_17_19_12	15	0	0.0	0.25	scratch_door	2021-03-15 23:20:27.189677
2020_12_02_14_53_02	3	0	0.0	0.25	whine	2021-03-15 23:20:29.742219
2020_12_05_15_07_30	0	0	0.0	0.25	bark	2021-03-15 23:20:32.398254
2020_12_05_15_07_30	0	1	0.25	0.5	bark	2021-03-15 23:20:33.935384
2021_01_26_13_34_47	33	0	0.0	0.25	whine	2021-03-15 23:20:38.282334
2021_01_26_13_34_47	33	1	0.25	0.5	whine	2021-03-15 23:20:39.201707
2021_01_26_13_34_47	33	2	0.5	0.75	whine	2021-03-15 23:20:40.114378
2020_12_16_11_31_48	78	0	0.0	0.25	play	2021-03-15 23:20:43.909972
2020_12_16_11_31_48	78	1	0.25	0.5	play	2021-03-15 23:20:44.505771
2020_12_16_11_31_48	78	2	0.5	0.75	play	2021-03-15 23:20:45.113649
2020_12_16_11_31_48	78	3	0.75	1.0	play	2021-03-15 23:20:45.856789
2020_12_16_11_31_48	78	4	1.0	1.25	play	2021-03-15 23:20:46.585765
2020_12_16_11_31_48	78	5	1.25	1.5	play	2021-03-15 23:20:47.497242
2020_12_16_11_31_48	78	6	1.5	1.75	play	2021-03-15 23:20:48.512269
2020_12_10_15_09_02	0	0	0.0	0.25	bark	2021-03-15 23:20:51.810164
2020_12_10_15_09_02	0	1	0.25	0.5	bark	2021-03-15 23:20:52.974014
2021_02_14_14_11_26	43	0	0.0	0.25	whine	2021-03-15 23:20:55.300917
2021_02_14_14_11_26	43	1	0.25	0.5	whine	2021-03-15 23:20:56.186116
2021_01_16_14_38_31	53	0	0.0	0.25	whine	2021-03-15 23:21:03.442023
2020_12_05_15_07_30	1	0	0.0	0.25	play	2021-03-15 23:21:09.020643
2020_12_05_15_07_30	1	1	0.25	0.5	play	2021-03-15 23:21:10.482766
2020_12_05_15_07_30	1	2	0.5	0.75	play	2021-03-15 23:21:11.366281
2020_12_05_15_07_30	1	3	0.75	1.0	play	2021-03-15 23:21:12.214192
2020_12_05_15_07_30	1	4	1.0	1.25	play	2021-03-15 23:21:13.076627
2020_12_05_15_07_30	1	5	1.25	1.5	play	2021-03-15 23:21:13.950228
2020_12_03_10_15_10	3	0	0.0	0.25	play	2021-03-15 23:21:16.645918
2020_12_03_10_15_10	3	1	0.25	0.5	play	2021-03-15 23:21:17.430434
2021_01_16_14_38_31	57	0	0.0	0.25	whine	2021-03-15 23:21:40.906052
2021_01_16_14_38_31	57	1	0.25	0.5	whine	2021-03-15 23:21:41.898262
2021_01_16_14_38_31	57	2	0.5	0.75	whine	2021-03-15 23:21:42.825208
2021_01_16_14_38_31	57	3	0.75	1.0	whine	2021-03-15 23:21:43.738639
2021_01_16_14_38_31	57	4	1.0	1.25	whine	2021-03-15 23:21:44.618171
2021_01_16_14_38_31	57	5	1.25	1.5	howl	2021-03-15 23:21:48.842158
2021_01_16_14_38_31	57	6	1.5	1.75	howl	2021-03-15 23:21:49.674245
2021_01_16_14_38_31	57	7	1.75	2.0	howl	2021-03-15 23:21:50.498808
2021_01_16_14_38_31	57	8	2.0	2.25	howl	2021-03-15 23:21:51.283051
2021_01_16_14_38_31	57	9	2.25	2.5	whine	2021-03-15 23:21:52.747412
2021_01_12_20_41_21	31	0	0.0	0.25	play	2021-03-15 23:21:57.057266
2020_12_20_17_19_12	1	0	0.0	0.25	scratch_door	2021-03-15 23:22:03.010694
2020_12_20_17_19_12	1	1	0.25	0.5	scratch_door	2021-03-15 23:22:04.523543
2020_12_20_17_19_12	1	2	0.5	0.75	scratch_door	2021-03-15 23:22:05.458795
2020_12_10_15_09_02	0	0	0.0	0.25	bark	2021-03-15 23:22:09.762452
2020_12_10_15_09_02	0	1	0.25	0.5	bark	2021-03-15 23:22:11.262424
2020_12_05_15_07_30	2	0	0.0	0.25	play	2021-03-15 23:22:14.009899
2020_10_31_13_32_33	364	0	0.0	0.25	play	2021-03-15 23:22:17.415953
2020_10_31_13_32_33	364	1	0.25	0.5	play	2021-03-15 23:22:18.231461
2020_10_31_13_32_33	364	2	0.5	0.75	play	2021-03-15 23:22:19.111698
2020_10_31_13_32_33	364	3	0.75	1.0	play	2021-03-15 23:22:20.031759
2020_10_31_13_32_33	165	0	0.0	0.25	bark	2021-03-15 23:22:22.615968
2020_10_31_13_32_33	165	1	0.25	0.5	bark	2021-03-15 23:22:23.647863
2020_11_17_18_23_54	141	0	0.0	0.25	bark	2021-03-15 23:22:26.415990
2020_11_17_18_23_54	141	1	0.25	0.5	bark	2021-03-15 23:22:27.634461
2020_11_07_16_55_23	6	0	0.0	0.25	play	2021-03-15 23:30:17.891500
2020_11_07_16_55_23	6	1	0.25	0.5	play	2021-03-15 23:30:18.957892
2020_11_07_16_55_23	6	2	0.5	0.75	play	2021-03-15 23:30:19.813908
2020_11_07_16_55_23	6	3	0.75	1.0	play	2021-03-15 23:30:20.941812
2020_11_16_19_15_50	311	0	0.0	0.25	bark	2021-03-15 23:30:53.841845
2020_11_16_19_15_50	311	1	0.25	0.5	bark	2021-03-15 23:30:54.601658
2020_11_16_19_15_50	311	2	0.5	0.75	bark	2021-03-15 23:30:55.313630
2020_11_16_19_15_50	311	3	0.75	1.0	none	2021-03-15 23:30:59.710465
2020_12_20_17_19_12	14	0	0.0	0.25	scratch_door	2021-03-15 23:31:23.374963
2021_03_03_12_47_56	285	0	0.0	0.25	scratch_door	2021-03-15 23:31:30.127078
2021_03_03_12_47_56	285	1	0.25	0.5	scratch_door	2021-03-15 23:31:31.013799
2021_03_03_12_47_56	285	2	0.5	0.75	scratch_door	2021-03-15 23:31:31.801449
2021_03_03_12_47_56	285	3	0.75	1.0	scratch_door	2021-03-15 23:31:32.570566
2021_03_03_12_47_56	285	4	1.0	1.25	scratch_door	2021-03-15 23:31:33.674768
2021_03_03_12_47_56	285	5	1.25	1.5	scratch_door	2021-03-15 23:31:34.674949
2021_03_03_12_47_56	285	6	1.5	1.75	scratch_door	2021-03-15 23:31:35.587086
2021_03_03_12_47_56	285	7	1.75	2.0	scratch_door	2021-03-15 23:31:36.497266
2021_03_03_12_47_56	285	8	2.0	2.25	scratch_door	2021-03-15 23:31:37.469470
2021_03_03_12_47_56	285	9	2.25	2.5	scratch_door	2021-03-15 23:31:38.466913
2021_03_03_12_47_56	285	10	2.5	2.75	scratch_door	2021-03-15 23:31:39.657307
2021_01_31_14_10_30	1899	0	0.0	0.25	bark	2021-03-15 23:31:47.153458
2021_01_31_14_10_30	1899	1	0.25	0.5	whine	2021-03-15 23:31:50.755403
2021_01_31_14_10_30	1899	2	0.5	0.75	howl	2021-03-15 23:31:52.299157
2021_01_31_14_10_30	1899	3	0.75	1.0	whine	2021-03-15 23:32:07.759268
2021_01_31_14_10_30	1899	4	1.0	1.25	bark	2021-03-15 23:32:10.631794
2021_02_14_14_11_26	258	0	0.0	0.25	whine	2021-03-15 23:32:13.407757
2021_02_14_14_11_26	258	1	0.25	0.5	whine	2021-03-15 23:32:14.087674
2021_02_14_14_11_26	258	2	0.5	0.75	whine	2021-03-15 23:32:14.687277
2020_12_06_13_48_36	26	0	0.0	0.25	whine	2021-03-15 23:32:17.027451
2021_03_03_12_47_56	231	0	0.0	0.25	whine	2021-03-15 23:32:21.903925
2021_03_03_12_47_56	231	1	0.25	0.5	whine	2021-03-15 23:32:22.623815
2021_03_03_12_47_56	231	2	0.5	0.75	whine	2021-03-15 23:32:23.283799
2021_03_03_12_47_56	231	3	0.75	1.0	whine	2021-03-15 23:32:23.939768
2021_03_03_12_47_56	231	4	1.0	1.25	whine	2021-03-15 23:32:24.663449
2021_03_03_12_47_56	231	5	1.25	1.5	whine	2021-03-15 23:32:25.439800
2021_03_03_12_47_56	231	6	1.5	1.75	whine	2021-03-15 23:32:26.335902
2021_03_03_12_47_56	231	7	1.75	2.0	whine	2021-03-15 23:32:27.167864
2020_12_02_14_53_02	4	0	0.0	0.25	play	2021-03-15 23:32:30.091990
2020_12_02_14_53_02	4	1	0.25	0.5	play	2021-03-15 23:32:30.940000
2021_01_16_14_38_31	90	0	0.0	0.25	whine	2021-03-15 23:32:37.030184
2021_01_16_14_38_31	90	1	0.25	0.5	whine	2021-03-15 23:32:38.603214
2021_01_16_14_38_31	90	2	0.5	0.75	howl	2021-03-15 23:32:49.944220
2021_01_16_14_38_31	90	3	0.75	1.0	howl	2021-03-15 23:32:50.678512
2021_01_16_14_38_31	90	4	1.0	1.25	whine	2021-03-15 23:32:52.532280
2021_01_16_14_38_31	90	5	1.25	1.5	howl	2021-03-15 23:32:53.396612
2021_01_16_14_38_31	90	6	1.5	1.75	howl	2021-03-15 23:32:54.147803
2021_01_16_14_38_31	90	7	1.75	2.0	howl	2021-03-15 23:32:54.796253
2021_01_16_14_38_31	90	8	2.0	2.25	howl	2021-03-15 23:32:55.568265
2021_01_16_14_38_31	90	9	2.25	2.5	howl	2021-03-15 23:32:56.508052
2021_01_16_14_38_31	90	10	2.5	2.75	howl	2021-03-15 23:32:57.440278
2021_01_16_14_38_31	90	11	2.75	3.0	howl	2021-03-15 23:32:59.311973
2021_01_21_21_14_30	139	0	0.0	0.25	whine	2021-03-15 23:33:02.031368
2021_01_21_21_14_30	139	1	0.25	0.5	whine	2021-03-15 23:33:02.659203
2021_01_26_13_34_47	144	0	0.0	0.25	bark	2021-03-15 23:33:05.675920
2021_01_26_13_34_47	144	1	0.25	0.5	none	2021-03-15 23:33:08.675970
2020_11_08_17_09_57	72	0	0.0	0.25	play	2021-03-15 23:33:14.263198
2020_11_08_17_09_57	72	1	0.25	0.5	play	2021-03-15 23:33:14.894656
2020_11_08_17_09_57	72	2	0.5	0.75	play	2021-03-15 23:33:15.492257
2020_11_08_17_09_57	72	3	0.75	1.0	play	2021-03-15 23:33:16.156016
2020_11_08_17_09_57	72	4	1.0	1.25	play	2021-03-15 23:33:16.708446
2020_11_08_17_09_57	72	5	1.25	1.5	play	2021-03-15 23:33:17.268208
2020_11_08_17_09_57	72	6	1.5	1.75	play	2021-03-15 23:33:18.268775
2020_11_08_17_09_57	72	7	1.75	2.0	play	2021-03-15 23:33:19.164734
2020_11_08_17_09_57	72	8	2.0	2.25	play	2021-03-15 23:33:20.012182
2020_11_08_17_09_57	72	9	2.25	2.5	play	2021-03-15 23:33:20.752534
2020_11_08_17_09_57	72	10	2.5	2.75	play	2021-03-15 23:33:21.555441
2020_11_08_17_09_57	72	11	2.75	3.0	play	2021-03-15 23:33:22.536400
2020_11_08_17_09_57	72	12	3.0	3.25	play	2021-03-15 23:33:23.420682
2020_11_08_17_09_57	72	13	3.25	3.5	play	2021-03-15 23:33:24.196281
2020_11_29_15_42_52	202	0	0.0	0.25	scratch_door	2021-03-15 23:34:04.773015
2020_11_29_15_42_52	202	1	0.25	0.5	scratch_door	2021-03-15 23:34:06.036561
2020_11_29_15_42_52	202	2	0.5	0.75	scratch_door	2021-03-15 23:34:06.876403
2020_11_29_15_42_52	202	3	0.75	1.0	scratch_door	2021-03-15 23:34:07.636607
2021_01_26_13_34_47	62	0	0.0	0.25	whine	2021-03-15 23:34:17.161461
2021_01_26_13_34_47	62	1	0.25	0.5	whine	2021-03-15 23:34:18.121583
2020_12_11_15_00_16	19	0	0.0	0.25	play	2021-03-15 23:34:20.921684
2021_02_11_16_56_39	18	0	0.0	0.25	whine	2021-03-15 23:34:32.669804
2021_02_11_16_56_39	18	1	0.25	0.5	whine	2021-03-15 23:34:33.393743
2021_02_11_16_56_39	18	2	0.5	0.75	whine	2021-03-15 23:34:34.073509
2020_12_06_13_48_36	15	0	0.0	0.25	whine	2021-03-15 23:34:49.149379
2020_12_06_13_48_36	15	1	0.25	0.5	whine	2021-03-15 23:34:49.980938
2021_01_12_20_41_21	26	0	0.0	0.25	play	2021-03-15 23:34:54.397039
2021_01_12_20_41_21	26	1	0.25	0.5	play	2021-03-15 23:34:55.253195
2021_01_12_20_41_21	26	2	0.5	0.75	play	2021-03-15 23:34:56.062046
2021_02_13_19_19_33	1330	0	0.0	0.25	whine	2021-03-15 23:35:00.270199
2021_02_13_19_19_33	1330	1	0.25	0.5	whine	2021-03-15 23:35:01.024489
2021_02_13_19_19_33	1330	2	0.5	0.75	whine	2021-03-15 23:35:01.838227
2021_02_13_19_19_33	1330	3	0.75	1.0	whine	2021-03-15 23:35:02.766412
2021_02_13_19_19_33	1330	4	1.0	1.25	whine	2021-03-15 23:35:03.596712
2021_02_13_19_19_33	1330	5	1.25	1.5	whine	2021-03-15 23:35:04.573995
2021_01_14_10_07_32	30	0	0.0	0.25	play	2021-03-15 23:35:11.132662
2021_01_14_10_07_32	115	0	0.0	0.25	bark	2021-03-15 23:35:14.750510
2021_01_14_10_07_32	115	1	0.25	0.5	bark	2021-03-15 23:35:15.398468
2021_01_14_10_07_32	115	2	0.5	0.75	bark	2021-03-15 23:35:16.214173
2021_01_14_10_07_32	115	3	0.75	1.0	bark	2021-03-15 23:35:17.148767
2021_01_14_10_07_32	115	4	1.0	1.25	bark	2021-03-15 23:35:17.986265
2020_11_16_19_15_50	64	0	0.0	0.25	play	2021-03-15 23:35:27.242280
2020_11_16_19_15_50	64	1	0.25	0.5	play	2021-03-15 23:35:27.954290
2020_11_16_19_15_50	64	2	0.5	0.75	play	2021-03-15 23:35:28.642681
2020_11_16_19_15_50	64	3	0.75	1.0	play	2021-03-15 23:35:29.281373
2020_11_16_19_15_50	64	4	1.0	1.25	play	2021-03-15 23:35:29.874500
2020_11_16_19_15_50	64	5	1.25	1.5	scratch_door	2021-03-15 23:35:48.057748
2020_11_16_19_15_50	64	6	1.5	1.75	play	2021-03-15 23:35:49.718564
2020_11_16_19_15_50	64	7	1.75	2.0	play	2021-03-15 23:35:50.615003
2020_11_16_19_15_50	64	8	2.0	2.25	play	2021-03-15 23:35:51.455044
2020_11_16_19_15_50	64	9	2.25	2.5	play	2021-03-15 23:35:52.419030
2020_11_16_19_15_50	64	10	2.5	2.75	play	2021-03-15 23:35:53.302547
2021_02_14_14_11_26	255	0	0.0	0.25	whine	2021-03-15 23:35:57.199115
2021_02_14_14_11_26	255	1	0.25	0.5	whine	2021-03-15 23:35:57.783257
2021_02_14_14_11_26	255	2	0.5	0.75	whine	2021-03-15 23:35:58.359119
2021_02_14_14_11_26	255	3	0.75	1.0	whine	2021-03-15 23:35:59.013900
2021_02_14_14_11_26	255	4	1.0	1.25	whine	2021-03-15 23:35:59.711142
2021_02_14_14_11_26	255	5	1.25	1.5	whine	2021-03-15 23:36:00.827114
2021_02_17_17_12_49	8	0	0.0	0.25	bark	2021-03-15 23:36:05.487159
2020_12_20_17_19_12	12	0	0.0	0.25	bark	2021-03-15 23:36:09.423247
2020_12_20_17_19_12	12	1	0.25	0.5	scratch_door	2021-03-15 23:36:15.374724
2020_11_07_16_55_23	54	0	0.0	0.25	play	2021-03-15 23:36:18.527186
2020_11_07_16_55_23	54	1	0.25	0.5	play	2021-03-15 23:36:22.077618
2020_12_04_16_00_26	20	0	0.0	0.25	play	2021-03-15 23:36:26.387387
2020_12_04_16_00_26	20	1	0.25	0.5	play	2021-03-15 23:36:27.138169
2020_12_04_16_00_26	20	2	0.5	0.75	play	2021-03-15 23:36:28.427253
2020_11_17_18_23_54	5	0	0.0	0.25	bark	2021-03-15 23:36:31.005049
2021_02_17_17_12_49	74	0	0.0	0.25	play	2021-03-15 23:36:34.867036
2021_02_17_17_12_49	74	1	0.25	0.5	play	2021-03-15 23:36:35.642442
2021_02_17_17_12_49	74	2	0.5	0.75	play	2021-03-15 23:36:36.371681
2021_02_17_17_12_49	74	3	0.75	1.0	play	2021-03-15 23:36:37.162536
2021_02_17_17_12_49	74	4	1.0	1.25	play	2021-03-15 23:36:38.066507
2020_11_15_18_23_18	47	0	0.0	0.25	play	2021-03-15 23:36:50.363430
2020_11_15_18_23_18	47	1	0.25	0.5	play	2021-03-15 23:36:51.158950
2021_01_19_13_59_02	67	0	0.0	0.25	howl	2021-03-15 23:36:55.744024
2021_01_19_13_59_02	67	1	0.25	0.5	howl	2021-03-15 23:36:56.390272
2021_01_19_13_59_02	67	2	0.5	0.75	howl	2021-03-15 23:36:56.927786
2021_01_19_13_59_02	67	3	0.75	1.0	howl	2021-03-15 23:36:57.424144
2021_01_19_13_59_02	67	4	1.0	1.25	howl	2021-03-15 23:36:57.935640
2021_01_19_13_59_02	67	5	1.25	1.5	howl	2021-03-15 23:36:58.644136
2021_01_19_13_59_02	67	6	1.5	1.75	howl	2021-03-15 23:36:59.402917
2021_01_19_13_59_02	67	7	1.75	2.0	howl	2021-03-15 23:37:00.638602
2021_01_19_13_59_02	67	8	2.0	2.25	howl	2021-03-15 23:37:02.486064
2020_11_07_16_55_23	122	0	0.0	0.25	play	2021-03-15 23:37:10.723124
2020_11_07_16_55_23	122	1	0.25	0.5	play	2021-03-15 23:37:11.830487
2020_12_06_13_48_36	14	0	0.0	0.25	play	2021-03-15 23:37:36.844419
2020_12_06_13_48_36	14	1	0.25	0.5	play	2021-03-15 23:37:37.771864
2020_11_29_15_42_52	188	0	0.0	0.25	bark	2021-03-15 23:37:41.460762
2020_11_29_15_42_52	188	1	0.25	0.5	bark	2021-03-15 23:37:42.396645
2020_11_29_15_42_52	188	2	0.5	0.75	bark	2021-03-15 23:37:43.332537
2020_11_29_15_42_52	188	3	0.75	1.0	bark	2021-03-15 23:37:44.292795
2020_11_29_15_42_52	188	4	1.0	1.25	bark	2021-03-15 23:37:45.208781
2020_11_29_15_42_52	188	5	1.25	1.5	bark	2021-03-15 23:37:46.500890
2021_03_03_12_47_56	258	0	0.0	0.25	whine	2021-03-15 23:37:49.828650
2021_03_05_20_10_07	592	0	0.0	0.25	bark	2021-03-15 23:37:54.004644
2021_03_05_20_10_07	592	1	0.25	0.5	whine	2021-03-15 23:37:56.164928
2021_03_05_20_10_07	592	2	0.5	0.75	bark	2021-03-15 23:37:57.628559
2021_03_05_20_10_07	592	3	0.75	1.0	bark	2021-03-15 23:37:59.412722
2021_03_05_20_10_07	592	4	1.0	1.25	none	2021-03-15 23:38:01.515923
2021_02_13_19_19_33	294	0	0.0	0.25	whine	2021-03-15 23:38:04.925078
2021_02_13_19_19_33	294	1	0.25	0.5	whine	2021-03-15 23:38:05.844524
2021_02_13_19_19_33	294	2	0.5	0.75	whine	2021-03-15 23:38:06.693026
2021_02_13_19_19_33	294	3	0.75	1.0	whine	2021-03-15 23:38:07.593089
2020_12_16_11_31_48	99	0	0.0	0.25	play	2021-03-15 23:38:10.337196
2020_12_16_11_31_48	99	1	0.25	0.5	play	2021-03-15 23:38:11.352623
2020_11_15_18_23_18	43	0	0.0	0.25	play	2021-03-15 23:38:14.369250
2021_03_05_20_10_07	458	0	0.0	0.25	whine	2021-03-15 23:38:20.609287
2021_03_05_20_10_07	458	1	0.25	0.5	whine	2021-03-15 23:38:21.639864
2021_03_05_20_10_07	458	2	0.5	0.75	whine	2021-03-15 23:38:22.680100
2021_03_05_20_10_07	458	3	0.75	1.0	whine	2021-03-15 23:38:23.617338
2021_03_05_20_10_07	458	4	1.0	1.25	whine	2021-03-15 23:38:24.420822
2021_03_05_20_10_07	458	5	1.25	1.5	whine	2021-03-15 23:38:25.480199
2021_03_05_20_10_07	458	6	1.5	1.75	whine	2021-03-15 23:38:26.529439
2021_03_05_20_10_07	458	7	1.75	2.0	whine	2021-03-15 23:38:27.665403
2021_03_05_20_10_07	458	8	2.0	2.25	whine	2021-03-15 23:38:29.408761
2021_03_05_20_10_07	458	9	2.25	2.5	whine	2021-03-15 23:38:30.780927
